TransactionID,TransactionDate,StoreID,StoreName,TillNumber,CashierID,ShiftTime,SaleAmount,DiscountAmount,PaymentMethod,IsVoid
1858,2025-03-12,106,Ras Al Khaimah,4,C039,Morning,3455.81,0.0,Digital Wallet,False
1859,2025-02-17,101,Dubai Marina,4,C031,Evening,1078.92,0.0,Cash,False
1860,2025-03-01,106,Ras Al Khaimah,2,C019,Afternoon,2108.8,0.0,Credit Card,False
1861,2025-03-28,103,Abu Dhabi Khalidiyah,2,C003,Evening,1165.57,685.41,Digital Wallet,False
1862,2025-02-13,105,Ajman Mall,5,C015,Evening,613.33,0.0,Digital Wallet,False
1863,2025-03-17,104,Sharjah City Centre,3,C019,Morning,2653.51,0.0,Cash,False
1864,2025-01-28,103,Abu Dhabi Khalidiyah,5,C019,Evening,808.75,0.0,Digital Wallet,False
1865,2025-03-27,101,Dubai Marina,1,C030,Evening,4479.23,0.0,Digital Wallet,False
1866,2025-01-27,101,Dubai Marina,1,C005,Afternoon,2618.28,26.4,Digital Wallet,False
1867,2025-01-17,101,Dubai Marina,4,C015,Morning,2805.25,0.0,Digital Wallet,False
1868,2025-01-09,101,Dubai Marina,5,C017,Afternoon,3435.47,65.79,Credit Card,False
1869,2025-01-27,101,Dubai Marina,3,C038,Evening,3348.69,0.0,Digital Wallet,False
1870,2025-03-06,101,Dubai Marina,1,C013,Morning,3246.39,308.87,Debit Card,False
1871,2025-03-08,105,Ajman Mall,1,C028,Morning,1190.15,0.0,Cash,False
1872,2025-01-15,104,Sharjah City Centre,3,C008,Morning,1116.24,0.0,Cash,False
1873,2025-02-26,102,Dubai Mall,1,C035,Afternoon,3825.5,0.0,Credit Card,False
1874,2025-03-22,101,Dubai Marina,5,C015,Morning,46.06,0.0,Credit Card,False
1875,2025-03-28,101,Dubai Marina,1,C010,Morning,3817.86,72.31,Digital Wallet,False
1876,2025-02-25,104,Sharjah City Centre,3,C018,Morning,542.67,0.0,Cash,False
1877,2025-01-18,105,Ajman Mall,3,C010,Morning,2175.07,0.0,Credit Card,False
1878,2025-03-04,105,Ajman Mall,4,C005,Morning,3254.21,156.65,Credit Card,False
1879,2025-01-08,106,Ras Al Khaimah,1,C004,Afternoon,472.32,0.0,Digital Wallet,False
1880,2025-01-18,102,Dubai Mall,4,C011,Morning,2521.46,0.0,Digital Wallet,False
1881,2025-02-07,103,Abu Dhabi Khalidiyah,5,C020,Evening,1685.0,0.0,Debit Card,False
1882,2025-02-20,103,Abu Dhabi Khalidiyah,4,C039,Evening,2455.67,0.0,Cash,False
1883,2025-01-19,101,Dubai Marina,4,C037,Morning,2904.96,0.0,Cash,False
1884,2025-03-29,102,Dubai Mall,2,C019,Morning,4353.06,0.0,Cash,False
1885,2025-02-12,103,Abu Dhabi Khalidiyah,2,C029,Evening,713.9,0.0,Credit Card,False
1886,2025-01-23,102,Dubai Mall,1,C008,Afternoon,820.88,0.0,Credit Card,False
1887,2025-01-19,103,Abu Dhabi Khalidiyah,5,C030,Afternoon,3832.95,0.0,Digital Wallet,False
1888,2025-01-30,105,Ajman Mall,3,C020,Morning,854.06,0.0,Digital Wallet,False
1889,2025-01-23,105,Ajman Mall,3,C026,Evening,667.04,0.0,Cash,False
1890,2025-01-20,104,Sharjah City Centre,1,C018,Afternoon,493.85,411.49,Digital Wallet,False
1891,2025-03-02,103,Abu Dhabi Khalidiyah,3,C033,Morning,3607.03,0.0,Credit Card,False
1892,2025-02-17,105,Ajman Mall,5,C035,Afternoon,3674.13,0.0,Digital Wallet,False
1893,2025-02-28,101,Dubai Marina,3,C032,Afternoon,60.45,208.44,Cash,False
1894,2025-02-06,104,Sharjah City Centre,5,C029,Afternoon,3037.41,785.0,Debit Card,False
1895,2025-02-04,102,Dubai Mall,4,C006,Morning,1211.26,0.0,Cash,False
1896,2025-01-10,104,Sharjah City Centre,1,C039,Evening,2114.76,0.0,Credit Card,False
1897,2025-03-20,105,Ajman Mall,1,C003,Afternoon,3461.17,219.14,Debit Card,False
1898,2025-03-22,104,Sharjah City Centre,3,C028,Evening,4478.44,0.0,Debit Card,False
1899,2025-01-24,103,Abu Dhabi Khalidiyah,1,C021,Afternoon,3330.06,0.0,Credit Card,False
1900,2025-03-16,103,Abu Dhabi Khalidiyah,1,C039,Evening,3275.69,0.0,Debit Card,False
1901,2025-01-04,104,Sharjah City Centre,4,C017,Afternoon,1755.57,0.0,Debit Card,False
1902,2025-02-01,103,Abu Dhabi Khalidiyah,5,C002,Morning,4073.19,0.0,Debit Card,False
1903,2025-02-14,101,Dubai Marina,5,C006,Morning,3176.24,0.0,Cash,False
1904,2025-01-29,102,Dubai Mall,4,C015,Afternoon,1580.34,66.48,Credit Card,False
1905,2025-03-15,104,Sharjah City Centre,1,C037,Morning,3847.91,0.0,Debit Card,False
1906,2025-03-01,105,Ajman Mall,3,C038,Afternoon,3535.17,0.0,Credit Card,False
1907,2025-03-26,103,Abu Dhabi Khalidiyah,5,C002,Afternoon,2519.08,0.0,Credit Card,False
1908,2025-01-26,105,Ajman Mall,3,C018,Evening,1379.94,0.0,Credit Card,False
1909,2025-01-29,106,Ras Al Khaimah,3,C037,Afternoon,912.62,0.0,Digital Wallet,False
1910,2025-01-19,105,Ajman Mall,4,C003,Afternoon,2243.4,0.0,Debit Card,False
1911,2025-01-13,102,Dubai Mall,5,C012,Afternoon,4454.85,0.0,Cash,False
1912,2025-03-03,104,Sharjah City Centre,2,C031,Evening,75.62,0.0,Credit Card,False
1913,2025-02-26,101,Dubai Marina,2,C034,Morning,2550.4,0.0,Credit Card,False
1914,2025-02-20,105,Ajman Mall,2,C029,Afternoon,4147.1,0.0,Digital Wallet,False
1915,2025-01-19,104,Sharjah City Centre,3,C018,Morning,4483.61,0.0,Credit Card,True
1916,2025-01-12,106,Ras Al Khaimah,5,C012,Morning,1025.23,0.0,Credit Card,False
1917,2025-01-09,101,Dubai Marina,3,C038,Afternoon,3222.45,706.31,Cash,False
1918,2025-03-26,104,Sharjah City Centre,4,C028,Afternoon,2465.88,106.08,Credit Card,False
1919,2025-01-15,101,Dubai Marina,2,C032,Afternoon,2589.6,0.0,Debit Card,False
1920,2025-02-17,105,Ajman Mall,1,C006,Evening,1135.31,0.0,Cash,False
1921,2025-01-17,102,Dubai Mall,2,C031,Afternoon,4374.14,0.0,Debit Card,False
1922,2025-01-01,105,Ajman Mall,5,C023,Afternoon,2756.67,0.0,Credit Card,False
1923,2025-03-26,106,Ras Al Khaimah,4,C027,Afternoon,4080.94,0.0,Credit Card,False
1924,2025-03-18,106,Ras Al Khaimah,4,C022,Morning,520.01,498.98,Credit Card,False
1925,2025-02-25,102,Dubai Mall,3,C021,Evening,1915.97,0.0,Digital Wallet,False
1926,2025-01-19,101,Dubai Marina,4,C007,Evening,2604.98,0.0,Debit Card,False
1927,2025-03-29,101,Dubai Marina,2,C011,Evening,1434.49,0.0,Digital Wallet,False
1928,2025-01-01,103,Abu Dhabi Khalidiyah,1,C022,Afternoon,208.96,858.68,Digital Wallet,False
1929,2025-02-02,106,Ras Al Khaimah,5,C027,Evening,94.32,0.0,Cash,False
1930,2025-02-25,102,Dubai Mall,1,C032,Evening,3147.87,0.0,Debit Card,False
1931,2025-01-29,104,Sharjah City Centre,5,C019,Afternoon,3090.93,0.0,Digital Wallet,False
1932,2025-02-07,106,Ras Al Khaimah,2,C026,Afternoon,965.34,0.0,Credit Card,False
1933,2025-01-22,105,Ajman Mall,1,C036,Morning,953.56,0.0,Credit Card,False
1934,2025-01-21,103,Abu Dhabi Khalidiyah,3,C003,Evening,2724.13,0.0,Credit Card,False
1935,2025-01-18,104,Sharjah City Centre,4,C030,Morning,2087.38,845.26,Digital Wallet,False
1936,2025-02-11,105,Ajman Mall,3,C006,Afternoon,52.57,0.0,Cash,False
1937,2025-03-20,102,Dubai Mall,2,C021,Morning,3008.71,0.0,Credit Card,False
1938,2025-03-23,104,Sharjah City Centre,1,C017,Afternoon,1637.29,0.0,Cash,False
1939,2025-02-23,103,Abu Dhabi Khalidiyah,4,C021,Afternoon,1299.28,0.0,Debit Card,False
1940,2025-01-24,102,Dubai Mall,5,C008,Morning,2628.82,0.0,Debit Card,False
1941,2025-01-20,101,Dubai Marina,2,C026,Evening,1286.56,0.0,Cash,False
1942,2025-02-23,101,Dubai Marina,1,C033,Afternoon,3780.85,0.0,Cash,False
1943,2025-02-02,101,Dubai Marina,4,C001,Afternoon,3678.46,0.0,Digital Wallet,False
1944,2025-01-07,106,Ras Al Khaimah,3,C035,Morning,4360.39,423.48,Credit Card,False
1945,2025-03-13,101,Dubai Marina,1,C030,Evening,1909.13,891.39,Debit Card,False
1946,2025-01-02,102,Dubai Mall,3,C027,Evening,588.84,0.0,Digital Wallet,False
1947,2025-03-06,105,Ajman Mall,3,C004,Afternoon,1052.72,0.0,Digital Wallet,False
1948,2025-03-29,105,Ajman Mall,5,C013,Morning,838.77,0.0,Credit Card,False
1949,2025-01-22,104,Sharjah City Centre,2,C034,Evening,533.59,0.0,Cash,False
1950,2025-01-28,103,Abu Dhabi Khalidiyah,3,C024,Evening,2433.76,0.0,Credit Card,False
1951,2025-02-22,106,Ras Al Khaimah,2,C040,Evening,2295.08,0.0,Credit Card,False
1952,2025-02-07,106,Ras Al Khaimah,5,C032,Morning,712.25,0.0,Credit Card,False
1953,2025-02-16,104,Sharjah City Centre,5,C029,Evening,2799.61,0.0,Digital Wallet,False
1954,2025-02-07,102,Dubai Mall,4,C004,Afternoon,3047.99,0.0,Credit Card,False
1955,2025-02-26,103,Abu Dhabi Khalidiyah,2,C014,Morning,711.54,0.0,Credit Card,False
1956,2025-03-03,105,Ajman Mall,4,C018,Evening,2736.02,0.0,Digital Wallet,False
1957,2025-01-08,106,Ras Al Khaimah,5,C036,Morning,3162.57,0.0,Debit Card,False
1958,2025-02-23,102,Dubai Mall,3,C009,Afternoon,2963.76,0.0,Credit Card,False
1959,2025-03-29,106,Ras Al Khaimah,5,C019,Afternoon,92.82,0.0,Debit Card,False
1960,2025-03-07,104,Sharjah City Centre,2,C029,Evening,608.78,0.0,Cash,True
1961,2025-01-12,106,Ras Al Khaimah,5,C032,Evening,1145.11,789.06,Credit Card,True
1962,2025-01-10,101,Dubai Marina,3,C008,Afternoon,2345.81,0.0,Digital Wallet,False
1963,2025-03-25,104,Sharjah City Centre,2,C002,Evening,4201.05,0.0,Cash,False
1964,2025-01-09,101,Dubai Marina,2,C039,Morning,1393.24,0.0,Credit Card,False
1965,2025-02-05,104,Sharjah City Centre,5,C016,Evening,330.97,0.0,Digital Wallet,False
1966,2025-02-05,103,Abu Dhabi Khalidiyah,4,C011,Evening,2147.99,0.0,Credit Card,False
1967,2025-01-18,101,Dubai Marina,3,C020,Evening,1927.95,0.0,Cash,False
1968,2025-03-08,103,Abu Dhabi Khalidiyah,3,C036,Afternoon,2735.65,0.0,Cash,False
1969,2025-02-12,105,Ajman Mall,3,C001,Afternoon,215.62,0.0,Cash,False
1970,2025-02-25,105,Ajman Mall,4,C036,Afternoon,601.98,0.0,Credit Card,False
1971,2025-03-27,104,Sharjah City Centre,4,C027,Afternoon,3164.22,0.0,Debit Card,False
1972,2025-03-03,105,Ajman Mall,1,C006,Evening,2913.75,0.0,Credit Card,False
1973,2025-01-21,105,Ajman Mall,3,C015,Afternoon,4164.33,0.0,Cash,False
1974,2025-02-18,101,Dubai Marina,4,C008,Evening,3191.69,617.86,Digital Wallet,False
1975,2025-03-18,101,Dubai Marina,1,C030,Evening,2543.48,798.59,Digital Wallet,False
1976,2025-02-03,106,Ras Al Khaimah,5,C008,Morning,2501.68,607.3,Digital Wallet,False
1977,2025-02-20,106,Ras Al Khaimah,1,C010,Evening,3546.96,0.0,Credit Card,False
1978,2025-02-06,101,Dubai Marina,2,C032,Evening,1700.04,0.0,Credit Card,False
1979,2025-03-28,101,Dubai Marina,1,C019,Afternoon,2595.2,0.0,Credit Card,False
1980,2025-03-08,101,Dubai Marina,5,C033,Afternoon,1197.85,0.0,Credit Card,False
1981,2025-03-19,101,Dubai Marina,5,C018,Afternoon,624.15,0.0,Digital Wallet,False
1982,2025-02-15,103,Abu Dhabi Khalidiyah,4,C027,Morning,3311.07,554.93,Digital Wallet,True
1983,2025-01-12,106,Ras Al Khaimah,2,C031,Afternoon,2660.6,0.0,Credit Card,False
1984,2025-01-14,106,Ras Al Khaimah,4,C031,Morning,4148.38,0.0,Cash,False
1985,2025-01-11,101,Dubai Marina,3,C016,Morning,3720.93,0.0,Digital Wallet,False
1986,2025-02-24,105,Ajman Mall,3,C030,Evening,4079.93,0.0,Credit Card,False
1987,2025-03-01,103,Abu Dhabi Khalidiyah,3,C036,Morning,133.07,0.0,Cash,False
1988,2025-03-21,102,Dubai Mall,3,C010,Afternoon,3176.27,0.0,Credit Card,False
1989,2025-03-19,105,Ajman Mall,3,C025,Evening,657.54,0.0,Digital Wallet,False
1990,2025-03-23,104,Sharjah City Centre,2,C013,Evening,1357.59,0.0,Credit Card,False
1991,2025-03-27,106,Ras Al Khaimah,3,C039,Evening,71.4,0.0,Debit Card,False
1992,2025-01-21,101,Dubai Marina,5,C033,Afternoon,4470.61,476.75,Debit Card,False
1993,2025-02-19,102,Dubai Mall,4,C009,Morning,3460.95,0.0,Credit Card,False
1994,2025-02-09,103,Abu Dhabi Khalidiyah,5,C005,Evening,2175.05,0.0,Debit Card,False
1995,2025-01-05,103,Abu Dhabi Khalidiyah,3,C018,Morning,224.69,0.0,Cash,False
1996,2025-02-22,106,Ras Al Khaimah,3,C027,Morning,1613.53,0.0,Digital Wallet,False
1997,2025-02-07,106,Ras Al Khaimah,5,C022,Evening,4239.04,0.0,Digital Wallet,False
1998,2025-02-18,106,Ras Al Khaimah,4,C033,Morning,3950.68,0.0,Digital Wallet,False
1999,2025-03-27,103,Abu Dhabi Khalidiyah,4,C018,Afternoon,2246.52,0.0,Cash,False
2000,2025-02-12,101,Dubai Marina,5,C001,Afternoon,1850.37,0.0,Cash,False
2001,2025-03-22,102,Dubai Mall,2,C019,Morning,3706.33,203.92,Credit Card,False
2002,2025-03-20,102,Dubai Mall,3,C020,Evening,3032.51,0.0,Cash,True
2003,2025-03-30,103,Abu Dhabi Khalidiyah,3,C038,Evening,3126.02,0.0,Digital Wallet,False
2004,2025-03-08,101,Dubai Marina,5,C038,Morning,3957.31,0.0,Cash,False
2005,2025-03-19,102,Dubai Mall,2,C032,Morning,2785.72,174.2,Cash,True
2006,2025-03-18,102,Dubai Mall,5,C010,Afternoon,2222.69,327.28,Credit Card,False
2007,2025-03-01,104,Sharjah City Centre,5,C029,Evening,2151.68,0.0,Cash,False
2008,2025-01-06,102,Dubai Mall,1,C035,Morning,2125.74,0.0,Credit Card,False
2009,2025-03-11,104,Sharjah City Centre,4,C031,Evening,1891.64,0.0,Credit Card,False
2010,2025-01-30,101,Dubai Marina,5,C023,Afternoon,1982.61,0.0,Cash,False
2011,2025-03-13,106,Ras Al Khaimah,4,C022,Evening,3205.79,458.35,Cash,False
2012,2025-02-01,106,Ras Al Khaimah,1,C036,Afternoon,1797.59,647.41,Digital Wallet,False
2013,2025-01-15,102,Dubai Mall,2,C035,Afternoon,2526.65,0.0,Digital Wallet,False
2014,2025-02-21,106,Ras Al Khaimah,2,C025,Evening,3827.05,273.6,Cash,False
2015,2025-02-01,104,Sharjah City Centre,3,C030,Morning,1616.26,0.0,Credit Card,False
2016,2025-01-09,105,Ajman Mall,5,C021,Afternoon,508.43,0.0,Credit Card,False
2017,2025-03-04,102,Dubai Mall,5,C013,Morning,2686.88,806.19,Debit Card,True
2018,2025-03-16,102,Dubai Mall,3,C016,Evening,3280.04,0.0,Credit Card,False
2019,2025-03-04,105,Ajman Mall,5,C037,Evening,614.79,0.0,Debit Card,False
2020,2025-03-10,103,Abu Dhabi Khalidiyah,3,C025,Afternoon,2700.43,0.0,Credit Card,False
2021,2025-03-06,101,Dubai Marina,4,C015,Evening,1071.3,0.0,Digital Wallet,False
2022,2025-02-18,101,Dubai Marina,1,C027,Morning,531.01,0.0,Digital Wallet,False
2023,2025-03-24,105,Ajman Mall,3,C003,Morning,1411.02,0.0,Credit Card,False
2024,2025-03-18,101,Dubai Marina,4,C021,Evening,3265.95,887.53,Credit Card,False
2025,2025-03-05,106,Ras Al Khaimah,1,C031,Afternoon,2345.61,0.0,Debit Card,False
2026,2025-01-10,101,Dubai Marina,1,C025,Afternoon,3476.3,0.0,Debit Card,False
2027,2025-03-20,101,Dubai Marina,4,C025,Evening,667.41,0.0,Cash,False
2028,2025-03-12,101,Dubai Marina,3,C010,Evening,3747.41,0.0,Debit Card,False
2029,2025-01-14,102,Dubai Mall,5,C032,Evening,1856.39,0.0,Credit Card,False
2030,2025-03-08,101,Dubai Marina,4,C003,Evening,2188.37,0.0,Debit Card,False
2031,2025-02-07,101,Dubai Marina,2,C009,Evening,438.19,733.51,Digital Wallet,False
2032,2025-01-30,104,Sharjah City Centre,4,C033,Morning,1372.9,139.28,Digital Wallet,False
2033,2025-02-10,102,Dubai Mall,2,C038,Afternoon,2894.73,0.0,Credit Card,False
2034,2025-01-26,105,Ajman Mall,2,C022,Afternoon,2996.02,0.0,Credit Card,False
2035,2025-03-09,103,Abu Dhabi Khalidiyah,2,C007,Evening,498.95,0.0,Credit Card,False
2036,2025-02-28,102,Dubai Mall,2,C029,Evening,1362.93,0.0,Debit Card,False
2037,2025-01-10,103,Abu Dhabi Khalidiyah,5,C007,Evening,4242.02,0.0,Digital Wallet,False
2038,2025-01-09,106,Ras Al Khaimah,4,C034,Afternoon,3303.27,90.1,Cash,False
2039,2025-02-11,103,Abu Dhabi Khalidiyah,3,C030,Evening,1554.62,0.0,Digital Wallet,False
2040,2025-02-04,101,Dubai Marina,1,C001,Morning,228.79,0.0,Debit Card,False
2041,2025-03-20,106,Ras Al Khaimah,5,C010,Morning,2543.75,0.0,Debit Card,False
2042,2025-01-24,102,Dubai Mall,1,C027,Afternoon,349.78,0.0,Cash,False
2043,2025-02-24,103,Abu Dhabi Khalidiyah,5,C010,Morning,2131.51,0.0,Credit Card,False
2044,2025-02-26,101,Dubai Marina,3,C005,Afternoon,2749.34,0.0,Cash,False
2045,2025-02-05,104,Sharjah City Centre,1,C031,Afternoon,2262.44,0.0,Cash,False
2046,2025-02-15,105,Ajman Mall,4,C017,Morning,4084.55,0.0,Digital Wallet,False
2047,2025-03-22,102,Dubai Mall,3,C022,Morning,2853.91,0.0,Credit Card,False
2048,2025-02-28,102,Dubai Mall,1,C040,Evening,1924.08,626.91,Credit Card,False
2049,2025-02-14,102,Dubai Mall,2,C026,Evening,3773.94,0.0,Cash,False
2050,2025-01-12,105,Ajman Mall,2,C006,Evening,3130.47,0.0,Digital Wallet,False
2051,2025-03-30,105,Ajman Mall,1,C022,Evening,904.87,0.0,Cash,False
2052,2025-03-19,104,Sharjah City Centre,5,C035,Evening,3195.62,0.0,Cash,False
2053,2025-01-11,103,Abu Dhabi Khalidiyah,1,C025,Afternoon,1890.66,0.0,Digital Wallet,False
2054,2025-03-02,103,Abu Dhabi Khalidiyah,1,C021,Morning,3938.42,0.0,Credit Card,False
2055,2025-02-13,104,Sharjah City Centre,4,C032,Morning,4266.39,0.0,Digital Wallet,True
2056,2025-01-27,101,Dubai Marina,3,C035,Evening,3180.94,0.0,Credit Card,False
2057,2025-03-01,104,Sharjah City Centre,4,C003,Evening,3685.65,814.07,Cash,True
2058,2025-02-20,106,Ras Al Khaimah,4,C040,Evening,2954.07,0.0,Credit Card,False
2059,2025-02-24,103,Abu Dhabi Khalidiyah,2,C005,Evening,1180.57,0.0,Digital Wallet,False
2060,2025-02-03,101,Dubai Marina,1,C016,Afternoon,3394.34,0.0,Cash,False
2061,2025-03-01,101,Dubai Marina,2,C019,Evening,3034.43,552.83,Debit Card,False
2062,2025-01-07,105,Ajman Mall,5,C015,Afternoon,4033.94,0.0,Cash,False
2063,2025-03-19,102,Dubai Mall,4,C006,Afternoon,3100.76,0.0,Credit Card,False
2064,2025-01-21,106,Ras Al Khaimah,1,C028,Afternoon,4421.09,0.0,Debit Card,False
2065,2025-01-17,101,Dubai Marina,2,C007,Morning,4018.75,0.0,Digital Wallet,False
2066,2025-01-17,104,Sharjah City Centre,4,C007,Afternoon,84.57,109.77,Cash,False
2067,2025-02-09,102,Dubai Mall,2,C029,Evening,1855.02,0.0,Digital Wallet,False
2068,2025-02-24,102,Dubai Mall,1,C011,Afternoon,3715.47,0.0,Digital Wallet,False
2069,2025-02-26,106,Ras Al Khaimah,2,C020,Morning,3578.2,0.0,Credit Card,False
2070,2025-03-15,104,Sharjah City Centre,3,C002,Morning,238.29,0.0,Digital Wallet,False
2071,2025-03-29,105,Ajman Mall,3,C003,Evening,2703.82,0.0,Debit Card,False
2072,2025-03-16,101,Dubai Marina,5,C021,Morning,3981.71,0.0,Debit Card,False
2073,2025-02-26,102,Dubai Mall,2,C004,Evening,1092.94,0.0,Cash,False
2074,2025-02-10,106,Ras Al Khaimah,3,C019,Afternoon,2079.33,0.0,Cash,False
2075,2025-02-21,106,Ras Al Khaimah,1,C023,Evening,1157.33,0.0,Cash,False
2076,2025-03-09,102,Dubai Mall,1,C024,Morning,722.76,0.0,Digital Wallet,False
2077,2025-02-17,104,Sharjah City Centre,1,C028,Afternoon,3673.45,0.0,Credit Card,False
2078,2025-03-20,103,Abu Dhabi Khalidiyah,2,C010,Afternoon,1272.2,0.0,Credit Card,False
2079,2025-01-21,106,Ras Al Khaimah,4,C016,Evening,3938.55,0.0,Digital Wallet,False
2080,2025-03-30,104,Sharjah City Centre,1,C034,Evening,765.43,0.0,Credit Card,False
2081,2025-02-16,105,Ajman Mall,3,C027,Afternoon,4421.83,0.0,Cash,False
2082,2025-02-16,106,Ras Al Khaimah,3,C037,Evening,4243.69,0.0,Credit Card,False
2083,2025-01-16,105,Ajman Mall,5,C012,Afternoon,4224.58,0.0,Cash,False
2084,2025-01-24,106,Ras Al Khaimah,5,C011,Morning,377.3,0.0,Debit Card,False
2085,2025-01-11,105,Ajman Mall,1,C012,Morning,2879.1,0.0,Debit Card,False
2086,2025-02-28,106,Ras Al Khaimah,1,C006,Afternoon,2052.71,0.0,Digital Wallet,False
2087,2025-01-30,102,Dubai Mall,2,C040,Evening,2670.24,0.0,Credit Card,False
2088,2025-01-25,102,Dubai Mall,3,C025,Morning,306.96,0.0,Debit Card,False
2089,2025-03-13,104,Sharjah City Centre,1,C040,Morning,4457.18,0.0,Credit Card,False
2090,2025-01-29,101,Dubai Marina,5,C016,Morning,3699.61,0.0,Cash,False
2091,2025-03-15,102,Dubai Mall,5,C032,Morning,1325.53,0.0,Credit Card,False
2092,2025-02-02,106,Ras Al Khaimah,1,C038,Morning,2019.25,0.0,Credit Card,False
2093,2025-03-15,102,Dubai Mall,4,C010,Evening,926.15,0.0,Credit Card,False
2094,2025-01-07,105,Ajman Mall,5,C015,Morning,2214.57,0.0,Credit Card,False
2095,2025-01-04,106,Ras Al Khaimah,2,C030,Afternoon,4076.23,0.0,Credit Card,False
2096,2025-03-06,101,Dubai Marina,1,C017,Afternoon,4339.07,0.0,Digital Wallet,False
2097,2025-01-25,103,Abu Dhabi Khalidiyah,4,C030,Evening,4052.72,0.0,Credit Card,False
2098,2025-02-08,104,Sharjah City Centre,3,C017,Evening,944.19,377.03,Digital Wallet,False
2099,2025-02-09,104,Sharjah City Centre,4,C001,Morning,3473.2,0.0,Cash,False
2100,2025-02-03,106,Ras Al Khaimah,2,C030,Afternoon,3942.25,0.0,Debit Card,True
2101,2025-02-05,102,Dubai Mall,2,C019,Evening,3327.01,0.0,Credit Card,False
2102,2025-01-07,101,Dubai Marina,5,C035,Afternoon,4455.95,287.68,Digital Wallet,False
2103,2025-01-30,102,Dubai Mall,2,C011,Morning,4311.59,0.0,Credit Card,False
2104,2025-01-18,101,Dubai Marina,4,C005,Morning,4426.96,0.0,Digital Wallet,False
2105,2025-03-21,104,Sharjah City Centre,1,C029,Afternoon,2350.47,603.48,Digital Wallet,False
2106,2025-03-13,103,Abu Dhabi Khalidiyah,1,C023,Evening,2443.27,0.0,Digital Wallet,False
2107,2025-02-09,106,Ras Al Khaimah,2,C038,Afternoon,1093.7,0.0,Debit Card,False
2108,2025-01-14,105,Ajman Mall,5,C020,Evening,1366.93,0.0,Digital Wallet,False
2109,2025-01-15,105,Ajman Mall,4,C028,Evening,3400.05,0.0,Debit Card,False
2110,2025-01-18,103,Abu Dhabi Khalidiyah,5,C017,Evening,1274.18,0.0,Cash,False
2111,2025-03-15,103,Abu Dhabi Khalidiyah,4,C030,Evening,1829.14,0.0,Credit Card,False
2112,2025-03-26,104,Sharjah City Centre,2,C020,Morning,644.73,0.0,Digital Wallet,False
2113,2025-01-11,102,Dubai Mall,2,C013,Evening,4033.51,0.0,Credit Card,True
2114,2025-03-30,105,Ajman Mall,3,C025,Evening,4352.34,0.0,Digital Wallet,False
2115,2025-03-07,106,Ras Al Khaimah,1,C031,Afternoon,1508.13,0.0,Digital Wallet,False
2116,2025-01-15,101,Dubai Marina,2,C007,Evening,562.09,0.0,Digital Wallet,False
2117,2025-03-08,104,Sharjah City Centre,5,C016,Evening,4149.29,0.0,Debit Card,False
2118,2025-02-08,105,Ajman Mall,1,C025,Evening,1326.0,0.0,Debit Card,False
2119,2025-03-20,102,Dubai Mall,4,C037,Morning,1858.88,0.0,Digital Wallet,False
2120,2025-02-23,103,Abu Dhabi Khalidiyah,5,C023,Afternoon,3230.5,0.0,Digital Wallet,False
2121,2025-03-25,102,Dubai Mall,1,C037,Afternoon,3927.76,0.0,Credit Card,False
2122,2025-03-20,102,Dubai Mall,1,C019,Afternoon,2522.87,768.19,Cash,False
2123,2025-02-22,102,Dubai Mall,2,C019,Afternoon,3187.78,371.88,Credit Card,False
2124,2025-03-02,106,Ras Al Khaimah,4,C002,Afternoon,4236.25,590.21,Cash,False
2125,2025-03-19,103,Abu Dhabi Khalidiyah,3,C026,Morning,4306.02,0.0,Debit Card,False
2126,2025-02-25,103,Abu Dhabi Khalidiyah,2,C018,Morning,4466.73,0.0,Debit Card,False
2127,2025-01-10,104,Sharjah City Centre,4,C001,Evening,3414.53,0.0,Digital Wallet,False
2128,2025-01-26,105,Ajman Mall,4,C037,Evening,340.8,0.0,Credit Card,False
2129,2025-03-29,105,Ajman Mall,1,C004,Afternoon,2200.51,0.0,Credit Card,False
2130,2025-02-22,104,Sharjah City Centre,3,C039,Afternoon,1818.42,487.05,Debit Card,False
2131,2025-02-05,103,Abu Dhabi Khalidiyah,5,C032,Afternoon,4172.9,0.0,Digital Wallet,False
2132,2025-02-04,105,Ajman Mall,4,C019,Evening,462.81,0.0,Credit Card,False
2133,2025-01-23,102,Dubai Mall,5,C015,Morning,761.53,0.0,Credit Card,False
2134,2025-03-10,101,Dubai Marina,3,C039,Afternoon,1044.36,0.0,Credit Card,False
2135,2025-01-05,101,Dubai Marina,2,C023,Evening,188.0,0.0,Digital Wallet,False
2136,2025-02-04,105,Ajman Mall,3,C015,Evening,272.22,67.03,Debit Card,False
2137,2025-02-07,105,Ajman Mall,1,C013,Evening,1132.64,658.93,Cash,False
2138,2025-03-01,103,Abu Dhabi Khalidiyah,2,C040,Morning,392.64,0.0,Debit Card,False
2139,2025-02-18,104,Sharjah City Centre,5,C017,Morning,206.82,0.0,Credit Card,False
2140,2025-01-05,105,Ajman Mall,5,C009,Morning,643.5,0.0,Debit Card,False
2141,2025-03-27,105,Ajman Mall,1,C007,Evening,251.38,869.29,Credit Card,False
2142,2025-01-13,103,Abu Dhabi Khalidiyah,3,C003,Afternoon,492.87,0.0,Credit Card,False
2143,2025-01-30,101,Dubai Marina,3,C020,Afternoon,199.94,0.0,Credit Card,False
2144,2025-02-20,105,Ajman Mall,5,C029,Morning,1331.22,0.0,Credit Card,False
